,Sentence_ID,sentence,Tokens,POS_Tags,Dialect
159,160,ف أولا حصلت على إشعار القبول الذي ارسل ءلىي من إدارة المنح ،,"['ف', 'أولا', 'حصلت', 'على', 'إشعار', 'القبول', 'الذي', 'ارسل', 'ءلىي', 'من', 'إدارة', 'المنح', '،']","['PRT', 'NOM', 'VRB', 'PRT', 'NOM', 'NOM', 'NOM', 'VRB-PASS', 'PRT+NOM', 'PRT', 'NOM', 'NOM', 'PNX']",Oman
160,161,و ذهبت إلى وزارة التعليم العالي التي تقع في مدينة لكناؤ العاصمة ولاية أترابراديش ل تصديق الشهادة الثانوية التي حصلت علىها في مايو من العام 2009 من الجامعة الإسلامية خير العلوم ، سدارتنغر يو بي .,"['و', 'ذهبت', 'إلى', 'وزارة', 'التعليم', 'العالي', 'التي', 'تقع', 'في', 'مدينة', 'لكناؤ', 'العاصمة', 'ولاية', 'أترابراديش', 'ل', 'تصديق', 'الشهادة', 'الثانوية', 'التي', 'حصلت', 'علىها', 'في', 'مايو', 'من', 'العام', '2009', 'من', 'الجامعة', 'الإسلامية', 'خير', 'العلوم', '،', 'سدارتنغر', 'يو', 'بي', '.']","['PRT', 'VRB', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'VRB', 'PRT', 'NOM', 'PROP', 'NOM', 'NOM', 'PROP', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'VRB', 'PRT+NOM', 'PRT', 'PROP', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PROP', 'PROP', 'PNX', 'PROP', 'PROP', 'PROP', 'PNX']",Modern Standard Arabic
161,162,أثناء ذهابي إلى لكناؤ كنت منفردا ف واجهت العديد من المشكلات ؛ ل ءنني كنت غير عارف ب هذا العمل الخاص ،,"['أثناء', 'ذهابي', 'إلى', 'لكناؤ', 'كنت', 'منفردا', 'ف', 'واجهت', 'العديد', 'من', 'المشكلات', '؛', 'ل', 'ءنني', 'كنت', 'غير', 'عارف', 'ب', 'هذا', 'العمل', 'الخاص', '،']","['NOM', 'NOM+NOM', 'PRT', 'PROP', 'VRB', 'NOM', 'PRT', 'VRB', 'NOM', 'PRT', 'NOM', 'PNX', 'PRT', 'PRT+NOM', 'VRB', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'PNX']",Oman
162,163,و كنت في مكان جديد ، و ليس عندي معلومات عن الطريق ،,"['و', 'كنت', 'في', 'مكان', 'جديد', '،', 'و', 'ليس', 'عندي', 'معلومات', 'عن', 'الطريق', '،']","['PRT', 'VRB', 'PRT', 'NOM', 'NOM', 'PNX', 'PRT', 'VRB', 'NOM+NOM', 'NOM', 'PRT', 'NOM', 'PNX']",Saudi Arabia
163,164,و ما عندي خبرة عن هذا العمل الرسمي ،,"['و', 'ما', 'عندي', 'خبرة', 'عن', 'هذا', 'العمل', 'الرسمي', '،']","['PRT', 'PRT', 'NOM+NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'PNX']",Saudi Arabia
164,165,و لكن مع هذه الصعوبات أكملت هذا العمل ب نجاح ،,"['و', 'لكن', 'مع', 'هذه', 'الصعوبات', 'أكملت', 'هذا', 'العمل', 'ب', 'نجاح', '،']","['PRT', 'PRT', 'NOM', 'NOM', 'NOM', 'VRB', 'NOM', 'NOM', 'PRT', 'NOM', 'PNX']",Saudi Arabia
165,166,الحمد ل الله .,"['الحمد', 'ل', 'الله', '.']","['NOM', 'PRT', 'PROP', 'PNX']",Morocco
166,167,ثم ذهبت إلى مدينة نيو دلهي العاصمة الهندية ل الحصول على تأشيرة الدخول إلى المملكة العربية السعودية من سفارة المملكة العربية السعودية لدى الهند .,"['ثم', 'ذهبت', 'إلى', 'مدينة', 'نيو', 'دلهي', 'العاصمة', 'الهندية', 'ل', 'الحصول', 'على', 'تأشيرة', 'الدخول', 'إلى', 'المملكة', 'العربية', 'السعودية', 'من', 'سفارة', 'المملكة', 'العربية', 'السعودية', 'لدى', 'الهند', '.']","['PRT', 'VRB', 'PRT', 'NOM', 'PROP', 'PROP', 'NOM', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'PROP', 'PROP', 'PROP', 'PRT', 'NOM', 'PROP', 'PROP', 'PROP', 'NOM', 'PROP', 'PNX']",Modern Standard Arabic
167,168,و هناك أيضا قابلت مشاكل السفر ك العادة ،,"['و', 'هناك', 'أيضا', 'قابلت', 'مشاكل', 'السفر', 'ك', 'العادة', '،']","['PRT', 'NOM', 'NOM', 'VRB', 'NOM', 'NOM', 'PRT', 'NOM', 'PNX']",Sudan
168,169,ف بعد الوصول إلى نيو دلهي بدأت أولا ب الإجراءات الهامة التي تحتاجها السفارة السعودية ل إصدار تأشيرة الدخول بعد وصول إلى نيو دلهي .,"['ف', 'بعد', 'الوصول', 'إلى', 'نيو', 'دلهي', 'بدأت', 'أولا', 'ب', 'الإجراءات', 'الهامة', 'التي', 'تحتاجها', 'السفارة', 'السعودية', 'ل', 'إصدار', 'تأشيرة', 'الدخول', 'بعد', 'وصول', 'إلى', 'نيو', 'دلهي', '.']","['PRT', 'NOM', 'NOM', 'PRT', 'PROP', 'PROP', 'VRB', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'VRB+NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'PRT', 'PROP', 'PROP', 'PNX']",Saudi Arabia
169,170,و كان احد من ءصدقاءي يدرس في الجامعة الملية الإسلامية ،,"['و', 'كان', 'احد', 'من', 'ءصدقاءي', 'يدرس', 'في', 'الجامعة', 'الملية', 'الإسلامية', '،']","['PRT', 'VRB', 'NOM', 'PRT', 'NOM+NOM', 'VRB', 'PRT', 'PROP', 'PROP', 'PROP', 'PNX']",Saudi Arabia
170,171,ف ساعدني على قدر استطاعةه ،,"['ف', 'ساعدني', 'على', 'قدر', 'استطاعةه', '،']","['PRT', 'VRB+NOM', 'PRT', 'NOM', 'NOM+NOM', 'PNX']",Yemen
171,172,و بعد إكمال كل الإجراءات الهامة قدمت كل الأوراق إلى السفارة السعودية ، و حصلت على التأشيرة بعد عدة أيام ب نجاح ،,"['و', 'بعد', 'إكمال', 'كل', 'الإجراءات', 'الهامة', 'قدمت', 'كل', 'الأوراق', 'إلى', 'السفارة', 'السعودية', '،', 'و', 'حصلت', 'على', 'التأشيرة', 'بعد', 'عدة', 'أيام', 'ب', 'نجاح', '،']","['PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'VRB', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX', 'PRT', 'VRB', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'PNX']",Sudan
172,173,الحمد ل الله .,"['الحمد', 'ل', 'الله', '.']","['NOM', 'PRT', 'PROP', 'PNX']",Morocco
173,174,و بعد ذلك وصلت إلى المطار الدولي لدىي نيو دلهي على وقت محدد ،,"['و', 'بعد', 'ذلك', 'وصلت', 'إلى', 'المطار', 'الدولي', 'لدىي', 'نيو', 'دلهي', 'على', 'وقت', 'محدد', '،']","['PRT', 'NOM', 'NOM', 'VRB', 'PRT', 'NOM', 'NOM', 'NOM+NOM', 'PROP', 'PROP', 'PRT', 'NOM', 'NOM', 'PNX']",Sudan
174,175,و كان في وداعي ءبي و صديقي الذي كان يدرس في الجامعية الملية الإسلامية ب نيو دلهي .,"['و', 'كان', 'في', 'وداعي', 'ءبي', 'و', 'صديقي', 'الذي', 'كان', 'يدرس', 'في', 'الجامعية', 'الملية', 'الإسلامية', 'ب', 'نيو', 'دلهي', '.']","['PRT', 'VRB', 'PRT', 'NOM+NOM', 'NOM+NOM', 'PRT', 'NOM+NOM', 'NOM', 'VRB', 'VRB', 'PRT', 'PROP', 'PROP', 'PROP', 'PRT', 'PROP', 'PROP', 'PNX']",Yemen
175,176,و هذه المرة الأولى التي أسافر ب الطائرة ،,"['و', 'هذه', 'المرة', 'الأولى', 'التي', 'أسافر', 'ب', 'الطائرة', '،']","['PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'VRB', 'PRT', 'NOM', 'PNX']",Saudi Arabia
176,177,ف كنت خائفا في البداية عند إقلاع الطائرة .,"['ف', 'كنت', 'خائفا', 'في', 'البداية', 'عند', 'إقلاع', 'الطائرة', '.']","['PRT', 'VRB', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'PNX']",Modern Standard Arabic
177,178,"و كانت هناك أفكار , و اضطرابات ، و أسئلة كثيرة في ذهني عن السعودية ، و عن الرياض ، و عن الجامعة ، و عن المشكلات التي يقابلها مسافر جديد في مكان جديد ، حتى وصلت ءفكاري إلى الرياض قبل وصول الطائرة ،","['و', 'كانت', 'هناك', 'أفكار', ',', 'و', 'اضطرابات', '،', 'و', 'أسئلة', 'كثيرة', 'في', 'ذهني', 'عن', 'السعودية', '،', 'و', 'عن', 'الرياض', '،', 'و', 'عن', 'الجامعة', '،', 'و', 'عن', 'المشكلات', 'التي', 'يقابلها', 'مسافر', 'جديد', 'في', 'مكان', 'جديد', '،', 'حتى', 'وصلت', 'ءفكاري', 'إلى', 'الرياض', 'قبل', 'وصول', 'الطائرة', '،']","['PRT', 'VRB', 'NOM', 'NOM', 'PNX', 'PRT', 'NOM', 'PNX', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM+NOM', 'PRT', 'PROP', 'PNX', 'PRT', 'PRT', 'PROP', 'PNX', 'PRT', 'PRT', 'NOM', 'PNX', 'PRT', 'PRT', 'NOM', 'NOM', 'VRB+NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX', 'PRT', 'VRB', 'NOM+NOM', 'PRT', 'PROP', 'NOM', 'NOM', 'NOM', 'PNX']",Saudi Arabia
178,179,و كنت منهمكا في التفكير كليا .,"['و', 'كنت', 'منهمكا', 'في', 'التفكير', 'كليا', '.']","['PRT', 'VRB', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX']",Algeria
179,180,و أثناء التفكير فجأة سمعت قائد الطائرة يقول : الحمد ل الله نحن وصلنا إلى الرياض ب سلام ، و أرجو منكم النزول ب هدوء ،,"['و', 'أثناء', 'التفكير', 'فجأة', 'سمعت', 'قائد', 'الطائرة', 'يقول', ':', 'الحمد', 'ل', 'الله', 'نحن', 'وصلنا', 'إلى', 'الرياض', 'ب', 'سلام', '،', 'و', 'أرجو', 'منكم', 'النزول', 'ب', 'هدوء', '،']","['PRT', 'NOM', 'NOM', 'NOM', 'VRB', 'NOM', 'NOM', 'VRB', 'PNX', 'NOM', 'PRT', 'PROP', 'NOM', 'VRB', 'PRT', 'PROP', 'PRT', 'NOM', 'PNX', 'PRT', 'VRB', 'PRT+NOM', 'NOM', 'PRT', 'NOM', 'PNX']",Sudan
180,181,مع السلامة .,"['مع', 'السلامة', '.']","['NOM', 'NOM', 'PNX']",Jordan
181,182,و بعد الوصول إلى الجامعة ساعدني كثير من الهنود في الإجراءات الابتدائية مثل تسجيل الاسم في قسم القبول ، و الحصول على بطاقة جامعية .,"['و', 'بعد', 'الوصول', 'إلى', 'الجامعة', 'ساعدني', 'كثير', 'من', 'الهنود', 'في', 'الإجراءات', 'الابتدائية', 'مثل', 'تسجيل', 'الاسم', 'في', 'قسم', 'القبول', '،', 'و', 'الحصول', 'على', 'بطاقة', 'جامعية', '.']","['PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'VRB+NOM', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX']",Saudi Arabia
182,183,و أخيرا أشكر ل الله سبحانه و تعالى و المساعدين .,"['و', 'أخيرا', 'أشكر', 'ل', 'الله', 'سبحانه', 'و', 'تعالى', 'و', 'المساعدين', '.']","['PRT', 'NOM', 'VRB', 'PRT', 'PROP', 'NOM+NOM', 'PRT', 'VRB', 'PRT', 'NOM', 'PNX']",Morocco
183,184,شكرا,['شكرا'],['NOM'],Libya
184,185,بداية حياةي,"['بداية', 'حياةي']","['NOM', 'NOM+NOM']",Saudi Arabia
185,186,ب اسم الله الرحمن الرحيم,"['ب', 'اسم', 'الله', 'الرحمن', 'الرحيم']","['PRT', 'NOM', 'PROP', 'PROP', 'PROP']",Yemen
186,187,ذهبت في رحلة ل أجد شريك حياةي ،,"['ذهبت', 'في', 'رحلة', 'ل', 'أجد', 'شريك', 'حياةي', '،']","['VRB', 'PRT', 'NOM', 'PRT', 'VRB', 'NOM', 'NOM+NOM', 'PNX']",Modern Standard Arabic
187,188,و ل الله الحمد ل قد حصلت علىه في يوم الجمعة ب تاريخ 20 / 3 / 1434 ه .,"['و', 'ل', 'الله', 'الحمد', 'ل', 'قد', 'حصلت', 'علىه', 'في', 'يوم', 'الجمعة', 'ب', 'تاريخ', '20', '/', '3', '/', '1434', 'ه', '.']","['PRT', 'PRT', 'PROP', 'NOM', 'PRT', 'PRT', 'VRB', 'PRT+NOM', 'PRT', 'NOM', 'PROP', 'PRT', 'NOM', 'NOM', 'PNX', 'NOM', 'PNX', 'NOM', 'NOM', 'PNX']",Yemen
188,189,و لم يخطر في بالي في يوم من الأيام ب ءنني سوف أستطيع أن ألقى الإنسان المناسب ب كل المواصفات التي سوف تناسبني ، و أستطيع أن ءسعده و يسعدني ،,"['و', 'لم', 'يخطر', 'في', 'بالي', 'في', 'يوم', 'من', 'الأيام', 'ب', 'ءنني', 'سوف', 'أستطيع', 'أن', 'ألقى', 'الإنسان', 'المناسب', 'ب', 'كل', 'المواصفات', 'التي', 'سوف', 'تناسبني', '،', 'و', 'أستطيع', 'أن', 'ءسعده', 'و', 'يسعدني', '،']","['PRT', 'PRT', 'VRB', 'PRT', 'NOM+NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PRT', 'PRT+NOM', 'PRT', 'VRB', 'PRT', 'VRB', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'PRT', 'VRB+NOM', 'PNX', 'PRT', 'VRB', 'PRT', 'VRB-PASS+NOM', 'PRT', 'VRB-PASS+NOM', 'PNX']",Oman
189,190,ف قد قمت ب الرحلة دون عمل في أول بداية طريقي ، ل أن بداية الطريق تبدو صعبة نوعا ما ، أولا ل كوني ما زلت طالبا ، ثم ل ءنني لا أملك وظيفة ، ثم ءنني غير مستعد أبدا ،,"['ف', 'قد', 'قمت', 'ب', 'الرحلة', 'دون', 'عمل', 'في', 'أول', 'بداية', 'طريقي', '،', 'ل', 'أن', 'بداية', 'الطريق', 'تبدو', 'صعبة', 'نوعا', 'ما', '،', 'أولا', 'ل', 'كوني', 'ما', 'زلت', 'طالبا', '،', 'ثم', 'ل', 'ءنني', 'لا', 'أملك', 'وظيفة', '،', 'ثم', 'ءنني', 'غير', 'مستعد', 'أبدا', '،']","['PRT', 'PRT', 'VRB', 'PRT', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM+NOM', 'PNX', 'PRT', 'PRT', 'NOM', 'NOM', 'VRB', 'NOM', 'NOM', 'NOM', 'PNX', 'NOM', 'PRT', 'NOM+NOM', 'PRT', 'VRB', 'NOM', 'PNX', 'PRT', 'PRT', 'PRT+NOM', 'PRT', 'VRB', 'NOM', 'PNX', 'PRT', 'PRT+NOM', 'NOM', 'NOM', 'NOM', 'PNX']",Modern Standard Arabic
190,191,ف ب حمد الله ل قد بدأت حياةي خطوة ب خطوة ،,"['ف', 'ب', 'حمد', 'الله', 'ل', 'قد', 'بدأت', 'حياةي', 'خطوة', 'ب', 'خطوة', '،']","['PRT', 'PRT', 'NOM', 'PROP', 'PRT', 'PRT', 'VRB', 'NOM+NOM', 'NOM', 'PRT', 'NOM', 'PNX']",Yemen
191,192,و استطاع أن يسرق قلبي ، و يسرق كل ما ب وسعي في أسرع وقت ممكن ،,"['و', 'استطاع', 'أن', 'يسرق', 'قلبي', '،', 'و', 'يسرق', 'كل', 'ما', 'ب', 'وسعي', 'في', 'أسرع', 'وقت', 'ممكن', '،']","['PRT', 'VRB', 'PRT', 'VRB', 'NOM+NOM', 'PNX', 'PRT', 'VRB', 'NOM', 'NOM', 'PRT', 'NOM+NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'PNX']",Yemen
192,193,ف قد ملكني و ءجبرني ب أن اتعلق به بعد الله ،,"['ف', 'قد', 'ملكني', 'و', 'ءجبرني', 'ب', 'أن', 'اتعلق', 'به', 'بعد', 'الله', '،']","['PRT', 'PRT', 'VRB+NOM', 'PRT', 'VRB+NOM', 'PRT', 'PRT', 'VRB', 'PRT+NOM', 'NOM', 'PROP', 'PNX']",Yemen
193,194,و شعرت مع وجوده ب كل السعادة و الراحة ،,"['و', 'شعرت', 'مع', 'وجوده', 'ب', 'كل', 'السعادة', 'و', 'الراحة', '،']","['PRT', 'VRB', 'NOM', 'NOM+NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'PNX']",Saudi Arabia
194,195,و حصلت على ما كنت في يوم أحلم به ، و ءريده أن يكون في يدي و الحمد ل الله .,"['و', 'حصلت', 'على', 'ما', 'كنت', 'في', 'يوم', 'أحلم', 'به', '،', 'و', 'ءريده', 'أن', 'يكون', 'في', 'يدي', 'و', 'الحمد', 'ل', 'الله', '.']","['PRT', 'VRB', 'PRT', 'NOM', 'VRB', 'PRT', 'NOM', 'VRB', 'PRT+NOM', 'PNX', 'PRT', 'VRB+NOM', 'PRT', 'VRB', 'PRT', 'NOM+NOM', 'PRT', 'NOM', 'PRT', 'PROP', 'PNX']",Modern Standard Arabic
195,196,كنا في بداية الطريق ، و ازداد حبنا يوما بعد يوم ،,"['كنا', 'في', 'بداية', 'الطريق', '،', 'و', 'ازداد', 'حبنا', 'يوما', 'بعد', 'يوم', '،']","['VRB', 'PRT', 'NOM', 'NOM', 'PNX', 'PRT', 'VRB', 'NOM+NOM', 'NOM', 'NOM', 'NOM', 'PNX']",Saudi Arabia
196,197,و كلما أردت أن أتقدم ءلىه قال لي تمهل ف هدأت ،,"['و', 'كلما', 'أردت', 'أن', 'أتقدم', 'ءلىه', 'قال', 'لي', 'تمهل', 'ف', 'هدأت', '،']","['PRT', 'PRT', 'VRB', 'PRT', 'VRB', 'PRT+NOM', 'VRB', 'PRT+NOM', 'VRB', 'PRT', 'VRB', 'PNX']",Sudan
197,198,و قالي لي : لا بد أن تكمل دراسةك و تتوظف ، ثم تقدم لي و سوف تجدني إن شاء الله حولك .,"['و', 'قالي', 'لي', ':', 'لا', 'بد', 'أن', 'تكمل', 'دراسةك', 'و', 'تتوظف', '،', 'ثم', 'تقدم', 'لي', 'و', 'سوف', 'تجدني', 'إن', 'شاء', 'الله', 'حولك', '.']","['PRT', 'VRB', 'PRT+NOM', 'PNX', 'PRT', 'NOM', 'PRT', 'VRB', 'NOM+NOM', 'PRT', 'VRB', 'PNX', 'PRT', 'VRB', 'PRT+NOM', 'PRT', 'PRT', 'VRB+NOM', 'NOM', 'VRB', 'PROP', 'NOM+NOM', 'PNX']",Modern Standard Arabic
198,199,و ل قد زادني قوة بعد الله و ءعطىني الأمل و الأمان ،,"['و', 'ل', 'قد', 'زادني', 'قوة', 'بعد', 'الله', 'و', 'ءعطىني', 'الأمل', 'و', 'الأمان', '،']","['PRT', 'PRT', 'PRT', 'VRB+NOM', 'NOM', 'NOM', 'PROP', 'PRT', 'VRB+NOM', 'NOM', 'PRT', 'NOM', 'PNX']",Yemen
199,200,و ارتحت من الناحية العاطفية في بداية الأمر ،,"['و', 'ارتحت', 'من', 'الناحية', 'العاطفية', 'في', 'بداية', 'الأمر', '،']","['PRT', 'VRB', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX']",Saudi Arabia
200,201,و كانت دراسةي من أكبر المعوقات ل ءنني لا أستطيع أن ءتركها ل كي أحصل على وظيفة ،,"['و', 'كانت', 'دراسةي', 'من', 'أكبر', 'المعوقات', 'ل', 'ءنني', 'لا', 'أستطيع', 'أن', 'ءتركها', 'ل', 'كي', 'أحصل', 'على', 'وظيفة', '،']","['PRT', 'VRB', 'NOM+NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'PRT+NOM', 'PRT', 'VRB', 'PRT', 'VRB+NOM', 'PRT', 'PRT', 'VRB', 'PRT', 'NOM', 'PNX']",Modern Standard Arabic
201,202,ف فكرت و تحديت نفسي أن لا أستسلم ،,"['ف', 'فكرت', 'و', 'تحديت', 'نفسي', 'أن', 'لا', 'أستسلم', '،']","['PRT', 'VRB', 'PRT', 'VRB', 'NOM+NOM', 'PRT', 'PRT', 'VRB', 'PNX']",Egypt
202,203,و سوف أقوم ب كل ما ب وسعي ل كي أكون ب جانبه في يوم من الأيام ،,"['و', 'سوف', 'أقوم', 'ب', 'كل', 'ما', 'ب', 'وسعي', 'ل', 'كي', 'أكون', 'ب', 'جانبه', 'في', 'يوم', 'من', 'الأيام', '،']","['PRT', 'PRT', 'VRB', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM+NOM', 'PRT', 'PRT', 'VRB', 'PRT', 'NOM+NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PNX']",Saudi Arabia
203,204,ف قد كان هو مصدر السعادة الأولى ب حياةي ، و مصدر الأمل و التفاؤل و المحرك ( powr ) لدىي .,"['ف', 'قد', 'كان', 'هو', 'مصدر', 'السعادة', 'الأولى', 'ب', 'حياةي', '،', 'و', 'مصدر', 'الأمل', 'و', 'التفاؤل', 'و', 'المحرك', '(', 'powr', ')', 'لدىي', '.']","['PRT', 'PRT', 'VRB', 'NOM', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM+NOM', 'PNX', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PNX', 'FOREIGN', 'PNX', 'NOM+NOM', 'PNX']",Yemen
204,205,و حصل ما لم أكن لا ءتوقعه ؛ ل أن ءهلها عرفوا ب كل ما كان بيننا ، و قسوا علىها ، ثم ءبعدوانا عن بعض ،,"['و', 'حصل', 'ما', 'لم', 'أكن', 'لا', 'ءتوقعه', '؛', 'ل', 'أن', 'ءهلها', 'عرفوا', 'ب', 'كل', 'ما', 'كان', 'بيننا', '،', 'و', 'قسوا', 'علىها', '،', 'ثم', 'ءبعدوانا', 'عن', 'بعض', '،']","['PRT', 'VRB', 'NOM', 'PRT', 'VRB', 'PRT', 'VRB+NOM', 'PNX', 'PRT', 'PRT', 'NOM+NOM', 'VRB', 'PRT', 'NOM', 'NOM', 'VRB', 'NOM+NOM', 'PNX', 'PRT', 'VRB', 'PRT+NOM', 'PNX', 'PRT', 'VRB+NOM', 'PRT', 'NOM', 'PNX']",Yemen
205,206,ف بعد أن كانت هي مصدر السعادة لدىي ، أصبحت هي مصدر الحزن ؛ ل شوقي ءلىها ،,"['ف', 'بعد', 'أن', 'كانت', 'هي', 'مصدر', 'السعادة', 'لدىي', '،', 'أصبحت', 'هي', 'مصدر', 'الحزن', '؛', 'ل', 'شوقي', 'ءلىها', '،']","['PRT', 'NOM', 'PRT', 'VRB', 'NOM', 'NOM', 'NOM', 'NOM+NOM', 'PNX', 'VRB', 'NOM', 'NOM', 'NOM', 'PNX', 'PRT', 'NOM+NOM', 'PRT+NOM', 'PNX']",Tunisia
206,207,و لم ءجدها .,"['و', 'لم', 'ءجدها', '.']","['PRT', 'PRT', 'VRB+NOM', 'PNX']",Sudan
207,208,ثم أخبرت ءهلي ب ءنني سوف أتقدم ءلىها ،,"['ثم', 'أخبرت', 'ءهلي', 'ب', 'ءنني', 'سوف', 'أتقدم', 'ءلىها', '،']","['PRT', 'VRB', 'NOM+NOM', 'PRT', 'PRT+NOM', 'PRT', 'VRB', 'PRT+NOM', 'PNX']",Oman
208,209,ف وافقوا و تقدمت ءلىها ،,"['ف', 'وافقوا', 'و', 'تقدمت', 'ءلىها', '،']","['PRT', 'VRB', 'PRT', 'VRB', 'PRT+NOM', 'PNX']",Lebanon
209,210,ف قبلوا في بداية الأمر ،,"['ف', 'قبلوا', 'في', 'بداية', 'الأمر', '،']","['PRT', 'VRB', 'PRT', 'NOM', 'NOM', 'PNX']",Morocco
210,211,ثم قالوا : دعوانا نفكر في الأمر و سوف نرد علىكم ب أسرع وقت ،,"['ثم', 'قالوا', ':', 'دعوانا', 'نفكر', 'في', 'الأمر', 'و', 'سوف', 'نرد', 'علىكم', 'ب', 'أسرع', 'وقت', '،']","['PRT', 'VRB', 'PNX', 'VRB+NOM', 'VRB', 'PRT', 'NOM', 'PRT', 'PRT', 'VRB', 'PRT+NOM', 'PRT', 'NOM', 'NOM', 'PNX']",Algeria
