Sentence_ID,sentence,Tokens,POS_Tags,Dialect
n01061016,"لكن عندما أصبحت الانتقادات الموجهة إلى كلينتون ك سيدة أولى لاذعة أكثر , غدت كاريل أكثر تعاطفاً .","['لكن', 'عندما', 'أصبحت', 'الانتقادات', 'الموجهة', 'إلى', 'كلينتون', 'ك', 'سيدة', 'أولى', 'لاذعة', 'أكثر', ',', 'غدت', 'كاريل', 'أكثر', 'تعاطفاً', '.']","['PART', 'PART', 'VERB', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'ADJ', 'PUNCT', 'VERB', 'PROPN', 'ADJ', 'NOUN', 'PUNCT']",Modern Standard Arabic
n01061023,"شرح جون دي دومينيكو الذي يمثل شخصية دونالد ترامب قائلاً ل مجلة سليت : "" عندما ألعب دور ه , أشعر ب القوة "" .","['شرح', 'جون', 'دي', 'دومينيكو', 'الذي', 'يمثل', 'شخصية', 'دونالد', 'ترامب', 'قائلاً', 'ل', 'مجلة', 'سليت', ':', '""', 'عندما', 'ألعب', 'دور', 'ه', ',', 'أشعر', 'ب', 'القوة', '""', '.']","['VERB', 'PROPN', 'PROPN', 'PROPN', 'PRON', 'VERB', 'NOUN', 'PROPN', 'PROPN', 'ADJ', 'ADP', 'NOUN', 'PROPN', 'PUNCT', 'PUNCT', 'ADP', 'VERB', 'NOUN', 'PRON', 'PUNCT', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'PUNCT']",Modern Standard Arabic
n01061041,"مع اشتداد هستيريا انتخابات عام 2016 , يشغل بال كاريل تهديداً أكثر إزعاجاً من هذا الهراء .","['مع', 'اشتداد', 'هستيريا', 'انتخابات', 'عام', '2016', ',', 'يشغل', 'بال', 'كاريل', 'تهديداً', 'أكثر', 'إزعاجاً', 'من', 'هذا', 'الهراء', '.']","['ADP', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'NUM', 'PUNCT', 'VERB', 'PROPN', 'PROPN', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'PRON', 'NOUN', 'PUNCT']",Oman
n01062035,هم عادةً فنانون يرغبون ب فعل عدة أشياء .,"['هم', 'عادةً', 'فنانون', 'يرغبون', 'ب', 'فعل', 'عدة', 'أشياء', '.']","['PRON', 'ADV', 'NOUN', 'VERB', 'ADP', 'NOUN', 'DET', 'NOUN', 'PUNCT']",Oman
n01062049,ثم ينتهي الإعلان .,"['ثم', 'ينتهي', 'الإعلان', '.']","['PART', 'VERB', 'NOUN', 'PUNCT']",Modern Standard Arabic
n01063011,"كان منتجو موسيقى ميامي بيس غير مهتمين ب المؤخرات المهتزة , و هذا قلق هم الأساسي .","['كان', 'منتجو', 'موسيقى', 'ميامي', 'بيس', 'غير', 'مهتمين', 'ب', 'المؤخرات', 'المهتزة', ',', 'و', 'هذا', 'قلق', 'هم', 'الأساسي', '.']","['AUX', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PART', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'PRON', 'NOUN', 'PRON', 'ADJ', 'PUNCT']",Saudi Arabia
n01063043,"في مقابلة أجريت مؤخراً , شرح زاي و زايون تسجيل نسخت هما من أغنية "" ناك إف يو باك "" على جهاز حاسوب محمول منزلي .","['في', 'مقابلة', 'أجريت', 'مؤخراً', ',', 'شرح', 'زاي', 'و', 'زايون', 'تسجيل', 'نسخت', 'هما', 'من', 'أغنية', '""', 'ناك', 'إف', 'يو', 'باك', '""', 'على', 'جهاز', 'حاسوب', 'محمول', 'منزلي', '.']","['ADP', 'NOUN', 'VERB', 'ADV', 'PUNCT', 'VERB', 'PROPN', 'CCONJ', 'PROPN', 'NOUN', 'NOUN', 'PRON', 'ADP', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'PUNCT']",Sudan
n01063048,"لكن التحديات , و الأغاني التي تحدث ها , تضيف جهازاً عصبياً مترابط و يمكن تتبع ه إلى حلقات الفيديو القصيرة الخاصة ب الرقصات .","['لكن', 'التحديات', ',', 'و', 'الأغاني', 'التي', 'تحدث', 'ها', ',', 'تضيف', 'جهازاً', 'عصبياً', 'مترابط', 'و', 'يمكن', 'تتبع', 'ه', 'إلى', 'حلقات', 'الفيديو', 'القصيرة', 'الخاصة', 'ب', 'الرقصات', '.']","['PART', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'PRON', 'VERB', 'PRON', 'PUNCT', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'CCONJ', 'VERB', 'NOUN', 'PRON', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'NOUN', 'PUNCT']",Saudi Arabia
n01063051,"يؤكد إحياؤ ها استئناف التحدي الكبير , تحدٍ فني أو غير ذلك : إزعاج و نمو و ارتباطٌ ذو مغزى .","['يؤكد', 'إحياؤ', 'ها', 'استئناف', 'التحدي', 'الكبير', ',', 'تحدٍ', 'فني', 'أو', 'غير', 'ذلك', ':', 'إزعاج', 'و', 'نمو', 'و', 'ارتباطٌ', 'ذو', 'مغزى', '.']","['VERB', 'NOUN', 'PRON', 'NOUN', 'NOUN', 'ADJ', 'PUNCT', 'NOUN', 'ADJ', 'CCONJ', 'PART', 'PRON', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'NOUN', 'PUNCT']",Algeria
n01064009,رأى أفلاطون أن تسليم السلطة إلى أوصياء متعلمين كما يجب أكثر أماناً .,"['رأى', 'أفلاطون', 'أن', 'تسليم', 'السلطة', 'إلى', 'أوصياء', 'متعلمين', 'كما', 'يجب', 'أكثر', 'أماناً', '.']","['VERB', 'PROPN', 'SCONJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",Modern Standard Arabic
n01064096,"مثل الكثيرين من من أعرف هم , قضيت الأشهر الأخيرة ساهراً حتى أوقاتٍ متأخرة أقرأ استطلاعات الرأي ب رعب .","['مثل', 'الكثيرين', 'من', 'من', 'أعرف', 'هم', ',', 'قضيت', 'الأشهر', 'الأخيرة', 'ساهراً', 'حتى', 'أوقاتٍ', 'متأخرة', 'أقرأ', 'استطلاعات', 'الرأي', 'ب', 'رعب', '.']","['ADP', 'NOUN', 'ADP', 'PRON', 'VERB', 'PRON', 'PUNCT', 'VERB', 'NOUN', 'ADJ', 'ADV', 'ADP', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",Modern Standard Arabic
n01064113,"يرفض كابلان التصويت ب أثر رجعي , و ينقل عن باحثين يصفان الأمر ب أن ه "" لا يزيد عقلانية عن قتل الفرعون عندما لا يفيض نهر النيل "" .","['يرفض', 'كابلان', 'التصويت', 'ب', 'أثر', 'رجعي', ',', 'و', 'ينقل', 'عن', 'باحثين', 'يصفان', 'الأمر', 'ب', 'أن', 'ه', '""', 'لا', 'يزيد', 'عقلانية', 'عن', 'قتل', 'الفرعون', 'عندما', 'لا', 'يفيض', 'نهر', 'النيل', '""', '.']","['VERB', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'VERB', 'NOUN', 'ADP', 'SCONJ', 'PRON', 'PUNCT', 'PART', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'ADP', 'PART', 'VERB', 'NOUN', 'PROPN', 'PUNCT', 'PUNCT']",Modern Standard Arabic
n01065073,لكن لم يكن لدي ها شيءٌ آخر خلاق في ها أو في سلوك ها تجاه الآخرين .,"['لكن', 'لم', 'يكن', 'لدي', 'ها', 'شيءٌ', 'آخر', 'خلاق', 'في', 'ها', 'أو', 'في', 'سلوك', 'ها', 'تجاه', 'الآخرين', '.']","['PART', 'PART', 'VERB', 'ADP', 'PRON', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'PRON', 'CCONJ', 'ADP', 'NOUN', 'PRON', 'ADP', 'NOUN', 'PUNCT']",Modern Standard Arabic
n01066045,"عام 2010 , أصدرت المؤسسة نسخة منضدة و مطبوعة من رواية "" تسيتيلز تراوم "" , مزيلةً العوائق من أمام أولئك الذين عجزوا عن قراءة النسخة الأشبه ب مسودة و المطبوعة عن طريق التصوير .","['عام', '2010', ',', 'أصدرت', 'المؤسسة', 'نسخة', 'منضدة', 'و', 'مطبوعة', 'من', 'رواية', '""', 'تسيتيلز', 'تراوم', '""', ',', 'مزيلةً', 'العوائق', 'من', 'أمام', 'أولئك', 'الذين', 'عجزوا', 'عن', 'قراءة', 'النسخة', 'الأشبه', 'ب', 'مسودة', 'و', 'المطبوعة', 'عن', 'طريق', 'التصوير', '.']","['ADV', 'NUM', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'ADP', 'NOUN', 'PRON', 'VERB', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']",Modern Standard Arabic
n01066068,"من خلال محادثة وودز عبر البريد الإلكتروني , حاولت أن ل أول مرة أن أكشف عن أصول الكلمات .","['من', 'خلال', 'محادثة', 'وودز', 'عبر', 'البريد', 'الإلكتروني', ',', 'حاولت', 'أن', 'ل', 'أول', 'مرة', 'أن', 'أكشف', 'عن', 'أصول', 'الكلمات', '.']","['ADP', 'ADP', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'VERB', 'ADP', 'ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'ADP', 'NOUN', 'NOUN', 'PUNCT']",Modern Standard Arabic
n01066093,"ذكرت زوجت ه أليس : "" كان يهمل صحت ه ب شكلٍ كامل "" .","['ذكرت', 'زوجت', 'ه', 'أليس', ':', '""', 'كان', 'يهمل', 'صحت', 'ه', 'ب', 'شكلٍ', 'كامل', '""', '.']","['VERB', 'NOUN', 'PRON', 'PROPN', 'PUNCT', 'PUNCT', 'AUX', 'VERB', 'NOUN', 'PRON', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'PUNCT']",Libya
n01067014,"كل خريطة في المعرض تروي قصت ها الخاصة , و ليست كل ها واقعية .","['كل', 'خريطة', 'في', 'المعرض', 'تروي', 'قصت', 'ها', 'الخاصة', ',', 'و', 'ليست', 'كل', 'ها', 'واقعية', '.']","['DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'PRON', 'ADJ', 'PUNCT', 'CCONJ', 'AUX', 'DET', 'PRON', 'ADJ', 'PUNCT']",Oman
n01067023,كما عرضت ل أول مرة خرائط خاصة ب وزارة الدفاع البريطانية التي تخيلت معارك الحرب الباردة و التي كانت تستخدم في امتحانات الكلية الحربية .,"['كما', 'عرضت', 'ل', 'أول', 'مرة', 'خرائط', 'خاصة', 'ب', 'وزارة', 'الدفاع', 'البريطانية', 'التي', 'تخيلت', 'معارك', 'الحرب', 'الباردة', 'و', 'التي', 'كانت', 'تستخدم', 'في', 'امتحانات', 'الكلية', 'الحربية', '.']","['PART', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'PROPN', 'PROPN', 'ADJ', 'PRON', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'CCONJ', 'PRON', 'AUX', 'VERB', 'ADP', 'NOUN', 'PROPN', 'ADJ', 'PUNCT']",Saudi Arabia
n01068029,"تقع الدائرة في مقاطعة نورث كيستيفين , حيث دعم 62 % من المقترعين الخروج من الاتحاد الأوروبي .","['تقع', 'الدائرة', 'في', 'مقاطعة', 'نورث', 'كيستيفين', ',', 'حيث', 'دعم', '62', '%', 'من', 'المقترعين', 'الخروج', 'من', 'الاتحاد', 'الأوروبي', '.']","['VERB', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'NOUN', 'NUM', 'SYM', 'ADP', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'ADJ', 'PUNCT']",Modern Standard Arabic
n01068038,مهارت ه في الحصول على إجابات من أجل دافعي الضرائب س تفتقد ب شدة .,"['مهارت', 'ه', 'في', 'الحصول', 'على', 'إجابات', 'من', 'أجل', 'دافعي', 'الضرائب', 'س', 'تفتقد', 'ب', 'شدة', '.']","['NOUN', 'PRON', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'PART', 'VERB', 'ADP', 'NOUN', 'PUNCT']",Oman
n01069004,س يخوض كريستيان وولمار الذي ألف عدة كتب عن تاريخ السكك الحديدية غمار المنافسة في 1 كانون الأول .,"['س', 'يخوض', 'كريستيان', 'وولمار', 'الذي', 'ألف', 'عدة', 'كتب', 'عن', 'تاريخ', 'السكك', 'الحديدية', 'غمار', 'المنافسة', 'في', '1', 'كانون', 'الأول', '.']","['PART', 'VERB', 'PROPN', 'PROPN', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NUM', 'PROPN', 'ADJ', 'PUNCT']",Modern Standard Arabic
n01069006,يأمل حزب الديمقراطيين الأحرار الذي كان يمثل الحي الراقي حتى عام 2010 أن ينتزع المقعد مجدداً من خلال مرشحت ه سارة أولني .,"['يأمل', 'حزب', 'الديمقراطيين', 'الأحرار', 'الذي', 'كان', 'يمثل', 'الحي', 'الراقي', 'حتى', 'عام', '2010', 'أن', 'ينتزع', 'المقعد', 'مجدداً', 'من', 'خلال', 'مرشحت', 'ه', 'سارة', 'أولني', '.']","['VERB', 'NOUN', 'PROPN', 'ADJ', 'PRON', 'AUX', 'VERB', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NUM', 'ADP', 'VERB', 'NOUN', 'ADV', 'ADP', 'ADP', 'NOUN', 'PRON', 'PROPN', 'PROPN', 'PUNCT']",Tunisia
n01069014,"في الوقت نفس ه , أطلقت الزوجة المنفصلة عن مسؤولٍ حكومي حملت ها الانتخابية ل لفوز ب المقعد .","['في', 'الوقت', 'نفس', 'ه', ',', 'أطلقت', 'الزوجة', 'المنفصلة', 'عن', 'مسؤولٍ', 'حكومي', 'حملت', 'ها', 'الانتخابية', 'ل', 'لفوز', 'ب', 'المقعد', '.']","['ADP', 'NOUN', 'NOUN', 'PRON', 'PUNCT', 'VERB', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'PRON', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",Modern Standard Arabic
n01069023,"كان لطيفاً إلى أقصى حد , و تقبل الأمر ك الرجال , غضب ي يتجاوز الحدود .","['كان', 'لطيفاً', 'إلى', 'أقصى', 'حد', ',', 'و', 'تقبل', 'الأمر', 'ك', 'الرجال', ',', 'غضب', 'ي', 'يتجاوز', 'الحدود', '.']","['AUX', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'PRON', 'VERB', 'NOUN', 'PUNCT']",Modern Standard Arabic
n01070016,أكثر من 330 فرداً من الطاقم موجودون على متن السفينة .,"['أكثر', 'من', '330', 'فرداً', 'من', 'الطاقم', 'موجودون', 'على', 'متن', 'السفينة', '.']","['ADJ', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'PUNCT']",Modern Standard Arabic
n01070017,"أشار فيغا أن ه ب سبب أعمار هم الصغيرة , لن يكون الكثيرون من هم ملمين ب تاريخ ها .","['أشار', 'فيغا', 'أن', 'ه', 'ب', 'سبب', 'أعمار', 'هم', 'الصغيرة', ',', 'لن', 'يكون', 'الكثيرون', 'من', 'هم', 'ملمين', 'ب', 'تاريخ', 'ها', '.']","['VERB', 'PROPN', 'SCONJ', 'PRON', 'ADP', 'NOUN', 'NOUN', 'PRON', 'ADJ', 'PUNCT', 'PART', 'VERB', 'NOUN', 'ADP', 'PRON', 'ADJ', 'ADP', 'NOUN', 'PRON', 'PUNCT']",Modern Standard Arabic
n01070020,يقتل الناس هناك .,"['يقتل', 'الناس', 'هناك', '.']","['VERB', 'NOUN', 'ADV', 'PUNCT']",Oman
n01071009,"س تتوقف محطة الكهرباء التي تعمل ب الفحم في باداربور جنوب شرق دلهي عن العمل ل مدة 10 أيام , إلى جانب المولدات التي تعمل ب الديزل في المدينة .","['س', 'تتوقف', 'محطة', 'الكهرباء', 'التي', 'تعمل', 'ب', 'الفحم', 'في', 'باداربور', 'جنوب', 'شرق', 'دلهي', 'عن', 'العمل', 'ل', 'مدة', '10', 'أيام', ',', 'إلى', 'جانب', 'المولدات', 'التي', 'تعمل', 'ب', 'الديزل', 'في', 'المدينة', '.']","['PART', 'VERB', 'NOUN', 'NOUN', 'PRON', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NUM', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'NOUN', 'PRON', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",Modern Standard Arabic
n01072010,قضى أربع سنوات في إذاعة بي بي سي وورلد سيرفيس في مبنى بوش هاوس .,"['قضى', 'أربع', 'سنوات', 'في', 'إذاعة', 'بي', 'بي', 'سي', 'وورلد', 'سيرفيس', 'في', 'مبنى', 'بوش', 'هاوس', '.']","['VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'PUNCT']",Modern Standard Arabic
n01072012,عمل ل صالح بي بي سي ل عقدٍ من الزمان .,"['عمل', 'ل', 'صالح', 'بي', 'بي', 'سي', 'ل', 'عقدٍ', 'من', 'الزمان', '.']","['NOUN', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",Tunisia
n01072021,"حوى أحد منشورات هم الفيسبوكية الحزينة على عبارة من شأن ها أن تسعد كريس : "" لم أعرف شخصاً أفريقياً أكثر من ك "" .","['حوى', 'أحد', 'منشورات', 'هم', 'الفيسبوكية', 'الحزينة', 'على', 'عبارة', 'من', 'شأن', 'ها', 'أن', 'تسعد', 'كريس', ':', '""', 'لم', 'أعرف', 'شخصاً', 'أفريقياً', 'أكثر', 'من', 'ك', '""', '.']","['VERB', 'DET', 'NOUN', 'PRON', 'ADJ', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PRON', 'ADP', 'VERB', 'PROPN', 'PUNCT', 'PUNCT', 'PART', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'PRON', 'PUNCT', 'PUNCT']",Modern Standard Arabic
n01073004,من ب وسع ه إيقاف منتخب أستراليا هذا ؟,"['من', 'ب', 'وسع', 'ه', 'إيقاف', 'منتخب', 'أستراليا', 'هذا', '؟']","['PRON', 'ADP', 'NOUN', 'PRON', 'NOUN', 'NOUN', 'PROPN', 'PRON', 'PUNCT']",Yemen
n01073023,هل بات حق هم الإلهي ب ارتداء عباءة أفضل فريقٍ في العالم غير مضمون ؟,"['هل', 'بات', 'حق', 'هم', 'الإلهي', 'ب', 'ارتداء', 'عباءة', 'أفضل', 'فريقٍ', 'في', 'العالم', 'غير', 'مضمون', '؟']","['PART', 'VERB', 'NOUN', 'PRON', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PART', 'ADJ', 'PUNCT']",Oman
n01074011,"أمام هم عائقٌ واحدٌ ل لخلاص , التغلب إلى إنجلترا .","['أمام', 'هم', 'عائقٌ', 'واحدٌ', 'ل', 'لخلاص', ',', 'التغلب', 'إلى', 'إنجلترا', '.']","['ADP', 'PRON', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'PUNCT']",Modern Standard Arabic
n01074015,بات منتخب جنوب أفريقيا في نقطة اللاعودة و علي نا أن نكون قادرين على مجاراة رغبت هم .,"['بات', 'منتخب', 'جنوب', 'أفريقيا', 'في', 'نقطة', 'اللاعودة', 'و', 'علي', 'نا', 'أن', 'نكون', 'قادرين', 'على', 'مجاراة', 'رغبت', 'هم', '.']","['VERB', 'NOUN', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'ADP', 'PRON', 'ADP', 'VERB', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'PRON', 'PUNCT']",Modern Standard Arabic
n01074020,"لدي ه تلك الشراسة في اللعب , لكن يدي ه لطيفتان أيضاً .","['لدي', 'ه', 'تلك', 'الشراسة', 'في', 'اللعب', ',', 'لكن', 'يدي', 'ه', 'لطيفتان', 'أيضاً', '.']","['ADP', 'PRON', 'PRON', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'PRON', 'NOUN', 'ADV', 'PUNCT']",Modern Standard Arabic
n01074026,لدي نا فريقٌ رائع و إن ها فرصةٌ ب النسبة إلي نا ل ننطلق ب سفينت نا .,"['لدي', 'نا', 'فريقٌ', 'رائع', 'و', 'إن', 'ها', 'فرصةٌ', 'ب', 'النسبة', 'إلي', 'نا', 'ل', 'ننطلق', 'ب', 'سفينت', 'نا', '.']","['ADP', 'PRON', 'NOUN', 'ADJ', 'CCONJ', 'PART', 'PRON', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PRON', 'ADP', 'VERB', 'ADP', 'NOUN', 'PRON', 'PUNCT']",Sudan
n01074030,علي ك أن تقف في وجه ذلك و أنا أفضل أن يجري ب اتجاه ي بدلاً من أن يلتف حول ي .,"['علي', 'ك', 'أن', 'تقف', 'في', 'وجه', 'ذلك', 'و', 'أنا', 'أفضل', 'أن', 'يجري', 'ب', 'اتجاه', 'ي', 'بدلاً', 'من', 'أن', 'يلتف', 'حول', 'ي', '.']","['ADP', 'PRON', 'ADP', 'VERB', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'PRON', 'ADJ', 'ADP', 'VERB', 'ADP', 'NOUN', 'PRON', 'NOUN', 'ADP', 'SCONJ', 'VERB', 'ADP', 'PRON', 'PUNCT']",Modern Standard Arabic
n01075028,بدا كما لو أن ه ينقل الكرة ذهاباً و إياباً تحت ثلاثة أكواب مقلوبة .,"['بدا', 'كما', 'لو', 'أن', 'ه', 'ينقل', 'الكرة', 'ذهاباً', 'و', 'إياباً', 'تحت', 'ثلاثة', 'أكواب', 'مقلوبة', '.']","['VERB', 'ADP', 'ADP', 'SCONJ', 'PRON', 'VERB', 'NOUN', 'ADV', 'CCONJ', 'ADV', 'ADP', 'NUM', 'NOUN', 'ADJ', 'PUNCT']",Oman
n01075044,"كان المنتخب الأسترالي , الذي تمرس خلال مباريات ه الأخيرة في بطولة الرغبي , أقوى و أسرع .","['كان', 'المنتخب', 'الأسترالي', ',', 'الذي', 'تمرس', 'خلال', 'مباريات', 'ه', 'الأخيرة', 'في', 'بطولة', 'الرغبي', ',', 'أقوى', 'و', 'أسرع', '.']","['AUX', 'NOUN', 'ADJ', 'PUNCT', 'PRON', 'VERB', 'ADP', 'NOUN', 'PRON', 'ADJ', 'ADP', 'NOUN', 'PROPN', 'PUNCT', 'ADJ', 'CCONJ', 'ADJ', 'PUNCT']",Modern Standard Arabic
n01076006,فوز دونالد ترامب س يثير قلق العالم مباشرة و يجعل ه أكثر اضطراباً م ما هو علي ه الآن .,"['فوز', 'دونالد', 'ترامب', 'س', 'يثير', 'قلق', 'العالم', 'مباشرة', 'و', 'يجعل', 'ه', 'أكثر', 'اضطراباً', 'م', 'ما', 'هو', 'علي', 'ه', 'الآن', '.']","['NOUN', 'PROPN', 'PROPN', 'PART', 'VERB', 'NOUN', 'NOUN', 'ADV', 'CCONJ', 'VERB', 'PRON', 'ADJ', 'NOUN', 'ADP', 'PRON', 'PRON', 'ADP', 'PRON', 'ADV', 'PUNCT']",Modern Standard Arabic
