sentID.BTEC	split	lang	sent	sentiment
6209	corpus-6-train	MSA	"Can you stand here because I want to take some pictures?
"	neutral
6210	corpus-6-train	MSA	"Go to the Grand Canyon.
"	neutral
6211	corpus-6-train	MSA	"Please take an X-ray.
"	neutral
6213	corpus-6-train	MSA	"I'm looking for a present for my mom.
"	neutral
6214	corpus-6-test-corpus-26-train	MSA	"Pizza is delicious. Who made it?
"	positive
6215	corpus-6-dev	MSA	"Can you book two tickets?
"	neutral
6216	corpus-6-train	MSA	"I was attacked.
"	negative
6217	corpus-6-train	MSA	"Is it a smoking table or not?
"	neutral
6218	corpus-6-train	MSA	"We call it Mount B. It's about twenty miles from here.
"	neutral
6219	corpus-6-train	MSA	"Do you like tomato sauce or mustard sauce?
"	neutral
6221	corpus-6-test-corpus-26-train	MSA	"What's the taste of this dish?
"	neutral
6222	corpus-6-train	MSA	"It's on the first floor, the end of this road.
"	neutral
6223	corpus-6-train	MSA	"Is there a boy to collect the balls?
"	neutral
6226	corpus-6-train	MSA	"- To Las Vegas? - What?
"	neutral
6227	corpus-6-test-corpus-26-train	MSA	"They're expensive, too.
"	negative
6228	corpus-6-test-corpus-26-train	MSA	"When does the next train leave for Boston?
"	neutral
6230	corpus-6-dev	MSA	"Does that take a mastercard?
"	neutral
6232	corpus-6-test-corpus-26-dev	MSA	"I plan on learning golf.
"	positive
6233	corpus-6-train	MSA	"Can guests enter the ballroom without paying extra?
"	neutral
6234	corpus-6-train	MSA	"Do any of the trips have guides who speak Japanese?
"	neutral
6235	corpus-6-train	MSA	"I don't have a copy of my plane ticket.
"	negative
6236	corpus-6-train	MSA	"In a separate booklet called Common Background Information, which is in the collection available, you'll find a more detailed explanation.
"	neutral
6237	corpus-6-train	MSA	"How long are you gonna be late?
"	neutral
6238	corpus-6-train	MSA	"When do you open and when do you close?
"	neutral
6242	corpus-6-train	MSA	"Can you get me some potatoes, please? It's too cold in this room.
"	negative
6246	corpus-6-dev	MSA	"Hello. By the way, is there a coin phone nearby?
"	neutral
6247	corpus-6-test-corpus-26-dev	MSA	"Please give me another drink.
"	neutral
6249	corpus-6-train	MSA	"You want to explain it to the phone operator?
"	neutral
6250	corpus-6-train	MSA	"Can you put it by the window, please?
"	neutral
6251	corpus-6-train	MSA	"It's a courthouse here.
"	neutral
6252	corpus-6-dev	MSA	"I got some laundry.
"	neutral
6253	corpus-6-test-corpus-26-train	MSA	"What a good surfer.
"	positive
6254	corpus-6-dev	MSA	"Where's the palace?
"	neutral
6255	corpus-6-train	MSA	"Can I have a menu?
"	neutral
6256	corpus-6-train	MSA	"A seat in the front, please.
"	neutral
6259	corpus-6-train	MSA	"Please come back ten minutes after two.
"	neutral
6260	corpus-6-train	MSA	"Well, one of my bags didn't show.
"	negative
6261	corpus-6-train	MSA	"Is there a round-the-clock tour?
"	neutral
6263	corpus-6-train	MSA	"Can I make a reservation at 9:30, please?
"	neutral
6266	corpus-6-train	MSA	"How much do you charge?
"	neutral
6268	corpus-6-train	MSA	"We need two tickets to San Diego, please.
"	neutral
6270	corpus-6-train	MSA	"It's a ninety-nine minute walk from here.
"	neutral
6272	corpus-6-test-corpus-26-train	MSA	"I'm afraid the sleeves are too short.
"	negative
6275	corpus-6-train	MSA	"For what it's worth.
"	neutral
6276	corpus-6-train	MSA	"I'm from Yokohama, Japan.
"	neutral
6277	corpus-6-train	MSA	"A seat by the window, please. I want to sit with my daughter.
"	positive
6279	corpus-6-train	MSA	"Can you explain to me how to make a long-distance call?
"	neutral
6280	corpus-6-train	MSA	"Born in one thousand nine hundred and eighty.
"	neutral
6281	corpus-6-train	MSA	"Here's the change. Seventy-nine dollars eighty-nine dollars ninety-nine dollars a hundred dollars.
"	neutral
6282	corpus-6-dev	MSA	"Do you have a vest with a bracelet?
"	neutral
6283	corpus-6-test-corpus-26-train	MSA	"Can you show me how to put gas?
"	neutral
6284	corpus-6-train	MSA	"No, it's not my camera.
"	neutral
6285	corpus-6-test-corpus-26-train	MSA	"Does the hotel charge breakfast?
"	neutral
6287	corpus-6-test-corpus-26-train	MSA	"Is that it?
"	neutral
6289	corpus-6-train	MSA	"The TV's off.
"	neutral
6290	corpus-6-train	MSA	"When was the last bus to Pimlico?
"	neutral
6291	corpus-6-test-corpus-26-train	MSA	"It's at the end of this road.
"	neutral
6292	corpus-6-train	MSA	"I have a sea turtle. Can I get some medicine?
"	neutral
6293	corpus-6-train	MSA	"Five hours and thirty minutes.
"	neutral
6295	corpus-6-train	MSA	"This is room seven seven forty. What kind of cocktail do you serve?
"	neutral
6298	corpus-6-train	MSA	"It's right down the road.
"	neutral
6299	corpus-6-train	MSA	"Please don't do that.
"	negative
6301	corpus-6-train	MSA	"Women are wearing their clothes.
"	neutral
6304	corpus-6-train	MSA	"Well, how about this? This half-day trip gets you back here exactly at one.
"	neutral
6306	corpus-6-train	MSA	"Is this laundry?
"	neutral
6309	corpus-6-train	MSA	"Please take me to the person in charge of the accounts.
"	neutral
6311	corpus-6-dev	MSA	"Are the tickets available?
"	neutral
6313	corpus-6-train	MSA	"Do you have any other contracts with unique designs?
"	neutral
6314	corpus-6-train	MSA	"Why don't we go around these people?
"	negative
6316	corpus-6-train	MSA	"Can you tell me where we're going on tour?
"	neutral
6318	corpus-6-train	MSA	"You should go to the hospital for a general examination.
"	neutral
6319	corpus-6-train	MSA	"Can you give me a different room, please?
"	neutral
6321	corpus-6-train	MSA	"Where's the nearest music store?
"	neutral
6322	corpus-6-train	MSA	"I'd like to put my collection in the safe deposit box.
"	neutral
6323	corpus-6-train	MSA	"I think that's my seat.
"	neutral
6325	corpus-6-dev	MSA	"Put your hands up.
"	neutral
6326	corpus-6-train	MSA	"When does this store close?
"	neutral
6330	corpus-6-train	MSA	"When's the first train to Oxford?
"	neutral
6331	corpus-6-train	MSA	"How long is room service available?
"	neutral
6332	corpus-6-train	MSA	"Do you have an English newspaper?
"	neutral
6334	corpus-6-train	MSA	"Couple of sticks, please.
"	neutral
6335	corpus-6-train	MSA	"I'd prefer a blue one, if you have one.
"	neutral
6336	corpus-6-train	MSA	"She'll be fine in a minute.
"	positive
6338	corpus-6-train	MSA	"I plan to see the sights and visit some old friends.
"	positive
6339	corpus-6-test-corpus-26-train	MSA	"Please start the counter.
"	neutral
6342	corpus-6-dev	MSA	"What's your diagnosis?
"	neutral
6343	corpus-6-train	MSA	"I'd like to show my ear.
"	neutral
6344	corpus-6-train	MSA	"The vault is over there.
"	neutral
6345	corpus-6-train	MSA	"Why is the train so late?
"	negative
6346	corpus-6-train	MSA	"Do I have to wear a tie?
"	neutral
6347	corpus-6-train	MSA	"Name and room number?
"	neutral
6348	corpus-6-train	MSA	"I have a level type.
"	neutral
6349	corpus-6-dev	MSA	"We're interested in religion.
"	neutral
6350	corpus-6-train	MSA	"No problem at all. Where should we take her?
"	neutral
6351	corpus-6-train	MSA	"I, too. We walked a lot today.
"	positive
6352	corpus-6-train	MSA	"I have an idea.
"	positive
6353	corpus-6-train	MSA	"We'll charge the battery and clean the windshield.
"	neutral
6354	corpus-6-train	MSA	"A table on the balcony, please.
"	neutral
6355	corpus-6-train	MSA	"Fifty percent off the price of the book?
"	neutral
6356	corpus-6-train	MSA	"What's the last time to log in?
"	neutral
6358	corpus-6-train	MSA	"A little more from the back.
"	neutral
6359	corpus-6-train	MSA	"Please make this bridge in the background.
"	neutral
6360	corpus-6-train	MSA	"Do you have any good souvenirs?
"	neutral
6361	corpus-6-dev	MSA	"The rain turned to snow.
"	neutral
6363	corpus-6-test-corpus-26-train	MSA	"My room is too cold.
"	negative
6364	corpus-6-dev	MSA	"We have breakfast at seven every morning except on weekends.
"	neutral
6366	corpus-6-train	MSA	"I have to see a doctor tomorrow morning.
"	neutral
6368	corpus-6-dev	MSA	"Please fasten your seat belt and refrain from smoking until after takeoff?
"	neutral
6372	corpus-6-train	MSA	"I want to call Japan.
"	neutral
6373	corpus-6-train	MSA	"I hope I lose some weight after all this.
"	neutral
6375	corpus-6-train	MSA	"I'm going to Melbourne.
"	neutral
6377	corpus-6-train	MSA	"Do you have any tours with guides who speak Japanese?
"	neutral
6378	corpus-6-train	MSA	"It's cold this morning.
"	negative
6379	corpus-6-train	MSA	"Excuse me, but what intersection are we at right now?
"	neutral
6382	corpus-6-train	MSA	"I forgot about it when I was shopping about ten minutes ago.
"	negative
6383	corpus-6-train	MSA	"Can I go in jeans and a pair of shoes?
"	neutral
6388	corpus-6-dev	MSA	"I'd like some bananas?
"	neutral
6389	corpus-6-train	MSA	"My shoulders were tight, weren't they?
"	neutral
6390	corpus-6-train	MSA	"Well, what kind of food do you like?
"	neutral
6391	corpus-6-train	MSA	"Is that for you to go?
"	neutral
6393	corpus-6-train	MSA	"Is there a bar nearby?
"	neutral
6395	corpus-6-train	MSA	"Excuse me. Can you tell me where I can take the subway?
"	neutral
6398	corpus-6-train	MSA	"How are you? I'm Ashiru Tanaka.
"	neutral
6399	corpus-6-train	MSA	"How much is the extra fare for the high-speed train?
"	neutral
6400	corpus-6-train	MSA	"If they're all duty-free, I'll take one carton of c.
"	neutral
6403	corpus-6-train	MSA	"It depends on the type of tour. One-day excursion to Yosemite is thirty dollars, the most common. Yosemite is three hundred and fifty kilometers away.
"	neutral
6405	corpus-6-train	MSA	"What line goes to Santa Barbara?
"	neutral
6408	corpus-6-train	MSA	"I don't want a tomato sauce.
"	negative
6411	corpus-6-test-corpus-26-train	MSA	"I'll get back to you when you're less busy.
"	neutral
6413	corpus-6-test-corpus-26-dev	MSA	"Do you have a bigger one?
"	neutral
6415	corpus-6-train	MSA	"Take whatever you want. Just don't shoot.
"	neutral
6418	corpus-6-test-corpus-26-train	MSA	"I feel better.
"	positive
6420	corpus-6-train	MSA	"I want to watch a football game.
"	positive
6422	corpus-6-train	MSA	"Do you have a private room tonight?
"	neutral
6424	corpus-6-train	MSA	"Actually, we have discounts on the blouses now.
"	positive
6426	corpus-6-train	MSA	"Can you suggest any good one-day trips?
"	neutral
6427	corpus-6-train	MSA	"My tourist checks are in US dollars.
"	neutral
6428	corpus-6-train	MSA	"Can you call my friend?
"	neutral
6430	corpus-6-test-corpus-26-dev	MSA	"Are you familiar with the geography of Japan?
"	neutral
6431	corpus-6-train	MSA	"Where can I buy tickets?
"	neutral
6432	corpus-6-train	MSA	"Is the equipment included?
"	neutral
6435	corpus-6-train	MSA	"Can we have some bread, please?
"	neutral
6436	corpus-6-test-corpus-26-train	MSA	"Please show me where I am on this map.
"	neutral
6437	corpus-6-test-corpus-26-train	MSA	"One hundred percent cotton.
"	neutral
6441	corpus-6-train	MSA	"Let me see. Yeah, we have a room available.
"	neutral
6442	corpus-6-train	MSA	"Hi, Tanaka. I'm glad you're here. Where are you staying?
"	positive
6444	corpus-6-train	MSA	"Is there anyone here who can speak English?
"	neutral
6445	corpus-6-train	MSA	"Yeah, I gotta go now. I hope to see you again soon.
"	positive
6448	corpus-6-train	MSA	"It's six thirty.
"	neutral
6450	corpus-6-train	MSA	"This is my first visit.
"	neutral
6451	corpus-6-train	MSA	"Where's the nearest laundry?
"	neutral
6453	corpus-6-train	MSA	"Quiet room, please.
"	neutral
6454	corpus-6-train	MSA	"I got good grades last year.
"	positive
6458	corpus-6-train	MSA	"What's so great about her.
"	positive
6460	corpus-6-train	MSA	"I want that display in the display window.
"	positive
6461	corpus-6-train	MSA	"Is there one bigger?
"	neutral
6463	corpus-6-train	MSA	"I haven't checked yet. But I think I have a high fever.
"	negative
6464	corpus-6-dev	MSA	"What's your complaint?
"	neutral
6465	corpus-6-train	MSA	"It's starting to snow.
"	positive
6466	corpus-6-test-corpus-26-train	MSA	"I'd like to change to a room overlooking the ocean. Is there any extra charge?
"	neutral
6467	corpus-6-dev	MSA	"This is room seven zero two. Please give me a wake-up call at exactly seven tomorrow morning.
"	neutral
6468	corpus-6-train	MSA	"Don't work too hard.
"	neutral
6469	corpus-6-train	MSA	"Oh, no, I know it was a mistake. I'm going back to Japan as a poor man.
"	negative
6470	corpus-6-train	MSA	"Is this the right train to Chicago?
"	neutral
6471	corpus-6-train	MSA	"I heard the weather forecast. It's supposed to stop snowing sometime tomorrow.
"	neutral
6472	corpus-6-test-corpus-26-train	MSA	"How much is half a day's rent for a painting?
"	neutral
6473	corpus-6-train	MSA	"Can I wait here?
"	neutral
6474	corpus-6-train	MSA	"I write Japanese poems as a hobby.
"	neutral
6477	corpus-6-train	MSA	"Is there a safe place to store my bags?
"	neutral
6478	corpus-6-train	MSA	"Do you have a family foe ratio?
"	neutral
6481	corpus-6-test-corpus-26-train	MSA	"The tenth of November.
"	neutral
6482	corpus-6-train	MSA	"Where's a good place to buy souvenirs?
"	neutral
6484	corpus-6-test-corpus-26-dev	MSA	"I'd like a tape for the typewriter.
"	neutral
6485	corpus-6-train	MSA	"It's the old-age pay system.
"	neutral
6486	corpus-6-train	MSA	"Please lie down there.
"	neutral
6488	corpus-6-train	MSA	"Can we go to Tickie Point tomorrow?
"	neutral
6490	corpus-6-train	MSA	"There's a slight chance of snow falling.
"	neutral
6491	corpus-6-train	MSA	"Can you draw me a map?
"	neutral
6492	corpus-6-test-corpus-26-train	MSA	"It's really good.
"	positive
6494	corpus-6-train	MSA	"The slot machines seem so easy, okay, what about roulette? You just have to put your chips or money on the number you bet on first.
"	positive
6495	corpus-6-train	MSA	"I bet there's a bigger set to choose from in the pharmacy.
"	neutral
6497	corpus-6-test-corpus-26-train	MSA	"When are we taking off?
"	neutral
6498	corpus-6-test-corpus-26-train	MSA	"How did you know when you wanted to get off?
"	neutral
6499	corpus-6-dev	MSA	"It's too expensive for me. Show me a cheaper one, please.
"	negative
6500	corpus-6-train	MSA	"This is the international telephone operator.
"	neutral
6502	corpus-6-dev	MSA	"I'm learning English.
"	positive
6503	corpus-6-train	MSA	"This car goes to Paris, right?
"	neutral
6504	corpus-6-dev	MSA	"Please deposit five dollars and twenty-five cents for the next three minutes.
"	neutral
6505	corpus-6-train	MSA	"I'd like a camera, please.
"	positive
6506	corpus-6-train	MSA	"How high is the dive platform?
"	neutral
6507	corpus-6-train	MSA	"Are you gonna rent a golf cart?
"	neutral
6510	corpus-6-dev	MSA	"Please distribute the landing cards.
"	neutral
6513	corpus-6-test-corpus-26-train	MSA	"Twenty-four dollars. Do you want more?
"	neutral
6515	corpus-6-test-corpus-26-train	MSA	"I booked in Tokyo a month ago.
"	neutral
6517	corpus-6-test-corpus-26-train	MSA	"Thank you from the bottom of my heart.
"	positive
6518	corpus-6-train	MSA	"Can I make an appointment today?
"	neutral
6519	corpus-6-train	MSA	"It's a little tight around the stomach.
"	neutral
6520	corpus-6-train	MSA	"How can I get to the city center?
"	neutral
6521	corpus-6-train	MSA	"It's just like you say.
"	neutral
6522	corpus-6-train	MSA	"I've never had a meal before. I'd like to now.
"	positive
6523	corpus-6-train	MSA	"Good morning. How many?
"	positive
6524	corpus-6-train	MSA	"I don't have much time.
"	negative
6525	corpus-6-test-corpus-26-train	MSA	"Should I come down here to Rockefeller Center?
"	neutral
6526	corpus-6-train	MSA	"Okay, I'll see you around.
"	positive
6528	corpus-6-train	MSA	"Can I withdraw three hundred dollars with a visa card?
"	neutral
6529	corpus-6-train	MSA	"How do you like a glass of whiskey?
"	neutral
6530	corpus-6-train	MSA	"Can I look after her?
"	neutral
6531	corpus-6-train	MSA	"I have a period.
"	neutral
6532	corpus-6-train	MSA	"You have to cash your tourist checks at the bank.
"	neutral
6533	corpus-6-train	MSA	"Please bring my luggage to the room.
"	neutral
6534	corpus-6-train	MSA	"I haven't booked a seat for my return yet.
"	neutral
6535	corpus-6-train	MSA	"Which one's the newest color?
"	neutral
6539	corpus-6-test-corpus-26-train	MSA	"Please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please.
"	positive
