,Sentence_id,sentence,Tokens,POS_Tags,Dialect
1619,1650,وكاز وغاز وصورة تسبيح,"['وكاز', 'وغاز', 'وصورة', 'تسبيح']","['اسم', 'اسم', 'اسم', 'اسم']",Iraq
1620,1651,وشفونا يا عالم حصار والله بحصار,"['وشفونا', 'يا', 'عالم', 'حصار', 'والله', 'بحصار']","['فعل+أمر', 'أداة+نداء', 'اسم', 'اسم', 'اسم+علم', 'اسم']",Iraq
1621,1652,وأولاد عمنا نهبوا الدار,"['وأولاد', 'عمنا', 'نهبوا', 'الدار']","['اسم', 'اسم', 'فعل+ماضي', 'اسم']",Egypt
1622,1653,وسرقوا أموال ما بتاكلها النار,"['وسرقوا', 'أموال', 'ما', 'بتاكلها', 'النار']","['فعل+ماضي', 'اسم', 'أداة+نفي', 'فعل+مضارع', 'اسم']",Lebanon
1623,1654,تعالوا شوفوا غزة,"['تعالوا', 'شوفوا', 'غزة']","['فعل+أمر', 'فعل+أمر', 'اسم+علم']",Syria
1624,1655,امن وأمان ولقمة ما فيش,"['امن', 'وأمان', 'ولقمة', 'ما', 'فيش']","['اسم', 'اسم', 'اسم', 'أداة+نفي', 'أداة+نفي']",Libya
1625,1656,وحكاية خرفان بلون الحشيش,"['وحكاية', 'خرفان', 'بلون', 'الحشيش']","['اسم', 'اسم', 'اسم', 'اسم']",Iraq
1626,1657,وسلامات يا شعب . . .,"['وسلامات', 'يا', 'شعب', '.', '.', '.']","['اسم', 'أداة+نداء', 'اسم', 'علامة+ترقيم', 'علامة+ترقيم', 'علامة+ترقيم']",Tunisia
1627,1658,كل واحد فيكم شاويش,"['كل', 'واحد', 'فيكم', 'شاويش']","['اسم+كم', 'اسم+عدد', 'حرف+جر', 'اسم']",Egypt
1628,1659,كل واحد فيكم رئيس,"['كل', 'واحد', 'فيكم', 'رئيس']","['اسم+كم', 'اسم+عدد', 'حرف+جر', 'اسم']",Libya
1629,1660,كل واحد فيكم صح,"['كل', 'واحد', 'فيكم', 'صح']","['اسم+كم', 'اسم+عدد', 'حرف+جر', 'صفة']",Qatar
1630,1661,والصح اللي فيكم شح,"['والصح', 'اللي', 'فيكم', 'شح']","['صفة', 'اسم+موصول', 'حرف+جر', 'فعل+ماضي']",Morocco
1631,1662,غلابة بحكم العادة,"['غلابة', 'بحكم', 'العادة']","['صفة', 'اسم', 'اسم']",Egypt
1632,1663,وسيرتنا صارت كذابة,"['وسيرتنا', 'صارت', 'كذابة']","['اسم', 'فعل+ماضي', 'اسم']",Qatar
1633,1664,بس فلسطين . . فلسطين,"['بس', 'فلسطين', '.', '.', 'فلسطين']","['ظرف', 'اسم+علم', 'علامة+ترقيم', 'علامة+ترقيم', 'اسم+علم']",Syria
1634,1665,اكبر من هذا . . هذا,"['اكبر', 'من', 'هذا', '.', '.', 'هذا']","['صفة+مقارنة', 'حرف+جر', 'ضمير+اشارة', 'علامة+ترقيم', 'علامة+ترقيم', 'ضمير+اشارة']",Iraq
1635,1666,تم النشر قبل بواسطة عبد الحميد عبد العاطي,"['تم', 'النشر', 'قبل', 'بواسطة', 'عبد', 'الحميد', 'عبد', 'العاطي']","['فعل+ماضي', 'اسم', 'ظرف', 'اسم', 'اسم', 'اسم+علم', 'اسم', 'اسم+علم']",Sudan
1636,1667,وينك يا ابو عمار . . . .,"['وينك', 'يا', 'ابو', 'عمار', '.', '.', '.', '.']","['أداة+استفهام', 'أداة+نداء', 'اسم+علم', 'اسم+علم', 'علامة+ترقيم', 'علامة+ترقيم', 'علامة+ترقيم', 'علامة+ترقيم']",Qatar
1637,1668,وينك يا ابو عمار,"['وينك', 'يا', 'ابو', 'عمار']","['أداة+استفهام', 'أداة+نداء', 'اسم+علم', 'اسم+علم']",Qatar
1638,1669,يا جد بزمن العند,"['يا', 'جد', 'بزمن', 'العند']","['أداة+نداء', 'اسم', 'اسم', 'اسم']",Lebanon
1639,1670,وينك يا معلم,"['وينك', 'يا', 'معلم']","['أداة+استفهام', 'أداة+نداء', 'صفة']",Saudi Arabia
1640,1671,يا ابو الشعب,"['يا', 'ابو', 'الشعب']","['أداة+نداء', 'اسم', 'اسم']",Tunisia
1641,1672,وينك بدنا نسلم . . .,"['وينك', 'بدنا', 'نسلم', '.', '.', '.']","['أداة+استفهام', 'فعل+مضارع', 'فعل+مضارع', 'علامة+ترقيم', 'علامة+ترقيم', 'علامة+ترقيم']",Syria
1642,1673,أروحنا بنهديك بس تعود,"['أروحنا', 'بنهديك', 'بس', 'تعود']","['اسم', 'فعل+مضارع', 'ظرف', 'فعل+مضارع']",Jordan
1643,1674,لدقيقة حكم . . ترجع وتقود,"['لدقيقة', 'حكم', '.', '.', 'ترجع', 'وتقود']","['اسم', 'اسم', 'علامة+ترقيم', 'علامة+ترقيم', 'فعل+مضارع', 'فعل+مضارع']",Tunisia
1644,1675,رعية باسم الوطن,"['رعية', 'باسم', 'الوطن']","['اسم', 'اسم', 'اسم']",Syria
1645,1676,خانت كل العهود,"['خانت', 'كل', 'العهود']","['فعل+ماضي', 'اسم+كم', 'اسم']",Iraq
1646,1677,وكتبت بوصيتك هو السبب,"['وكتبت', 'بوصيتك', 'هو', 'السبب']","['فعل+ماضي', 'اسم', 'ضمير', 'اسم']",Iraq
1647,1678,أتقسمنا يا قائد من بعدك,"['أتقسمنا', 'يا', 'قائد', 'من', 'بعدك']","['فعل+ماضي', 'أداة+نداء', 'اسم', 'حرف+جر', 'ظرف']",Modern Standard Arabic
1648,1679,وصار الكل بناجي سعدك,"['وصار', 'الكل', 'بناجي', 'سعدك']","['فعل+ماضي', 'اسم+كم', 'فعل+مضارع', 'اسم']",Syria
1649,1680,زمان كان في وطن وفرسان,"['زمان', 'كان', 'في', 'وطن', 'وفرسان']","['اسم', 'فعل+ماضي', 'حرف+جر', 'اسم', 'اسم']",Saudi Arabia
1650,1681,طفل بشد الموت لعنده,"['طفل', 'بشد', 'الموت', 'لعنده']","['اسم', 'فعل+مضارع', 'اسم', 'ظرف']",Syria
1651,1682,وبفتح درب بدمه,"['وبفتح', 'درب', 'بدمه']","['فعل+مضارع', 'اسم', 'اسم']",Syria
1652,1683,ليفجر النسيان,"['ليفجر', 'النسيان']","['فعل+مضارع', 'اسم']",Modern Standard Arabic
1653,1684,فارس عودة ترك قضية كرامة,"['فارس', 'عودة', 'ترك', 'قضية', 'كرامة']","['اسم+علم', 'اسم+علم', 'فعل+ماضي', 'اسم', 'اسم']",Lebanon
1654,1685,وسلم صموده لجيوش,"['وسلم', 'صموده', 'لجيوش']","['فعل+ماضي', 'صفة', 'اسم']",Tunisia
1655,1686,بحكمها نعامة,"['بحكمها', 'نعامة']","['اسم', 'اسم']",Qatar
1656,1687,فكره راح تقاوم,"['فكره', 'راح', 'تقاوم']","['اسم', 'أداة+استقبال', 'فعل+مضارع']",Iraq
1657,1688,وتحمل علم ملون,"['وتحمل', 'علم', 'ملون']","['فعل+مضارع', 'اسم', 'اسم']",Iraq
1658,1689,بأبيض واحمر,"['بأبيض', 'واحمر']","['صفة', 'صفة']",Egypt
1659,1690,واسمر واخضر,"['واسمر', 'واخضر']","['صفة', 'صفة']",Morocco
1660,1691,وأنشودة نصر نسفها القهر,"['وأنشودة', 'نصر', 'نسفها', 'القهر']","['اسم', 'اسم', 'فعل+ماضي', 'اسم']",Syria
1661,1692,عابواب الفتنة سجل يا دهر,"['عابواب', 'الفتنة', 'سجل', 'يا', 'دهر']","['اسم', 'اسم', 'فعل+أمر', 'أداة+نداء', 'اسم']",Tunisia
1662,1693,أنا فلسطيني وما راح استني,"['أنا', 'فلسطيني', 'وما', 'راح', 'استني']","['ضمير', 'صفة', 'أداة+نفي', 'أداة+استقبال', 'فعل+مضارع']",Jordan
1663,1694,القدس بتضيع وإحنا بنتمنى,"['القدس', 'بتضيع', 'وإحنا', 'بنتمنى']","['اسم', 'فعل+مضارع', 'ضمير', 'فعل+مضارع']",Egypt
1664,1695,عكرسي كذب سلختوا أملنا,"['عكرسي', 'كذب', 'سلختوا', 'أملنا']","['اسم', 'اسم', 'فعل+ماضي', 'اسم']",Tunisia
1665,1696,وبشوية نصب هلكتوا اجلنا,"['وبشوية', 'نصب', 'هلكتوا', 'اجلنا']","['اسم', 'اسم', 'فعل+ماضي', 'اسم']",Oman
1666,1697,برا إن كنتوا بتستحوا برا,"['برا', 'nan', 'كنتوا', 'بتستحوا', 'برا']","['اسم', 'nan', 'فعل+ماضي', 'فعل+مضارع', 'اسم']",Egypt
1667,1698,"صرنا اليوم بنلهث على جره """" أنبوبة غاز """"""""","['صرنا', 'اليوم', 'بنلهث', 'على', 'جره', 'nan', 'أنبوبة', 'غاز', 'nan']","['فعل+ماضي', 'اسم', 'فعل+مضارع', 'حرف+جر', 'اسم', 'nan', 'اسم', 'اسم', 'nan']",Oman
1668,1699,وينك يا ابو عمار,"['وينك', 'يا', 'ابو', 'عمار']","['أداة+استفهام', 'أداة+نداء', 'اسم+علم', 'اسم+علم']",Qatar
1669,1700,صدقني خربت وكسروها الصغار,"['صدقني', 'خربت', 'وكسروها', 'الصغار']","['فعل+أمر', 'فعل+ماضي', 'فعل+ماضي', 'صفة']",Saudi Arabia
1670,1701,صار لازم تعود إذا بتقدر,"['صار', 'لازم', 'تعود', 'إذا', 'بتقدر']","['فعل+ماضي', 'صفة', 'فعل+مضارع', 'أداة+ربط', 'فعل+مضارع']",Syria
1671,1702,وتجيب معك ابو جهاد,"['وتجيب', 'معك', 'ابو', 'جهاد']","['فعل+مضارع', 'اسم', 'اسم+علم', 'اسم+علم']",Saudi Arabia
1672,1703,ودلال وأبو على مصطفي,"['ودلال', 'وأبو', 'nan', 'مصطفي']","['اسم+علم', 'اسم+علم', 'nan', 'اسم+علم']",Libya
1673,1704,والشقاقى والياسين,"['والشقاقى', 'والياسين']","['اسم+علم', 'اسم+علم']",Egypt
1674,1705,وما تنسى ناجي العلى,"['وما', 'تنسى', 'ناجي', 'العلى']","['أداة+نفي', 'فعل+مضارع', 'اسم+علم', 'اسم+علم']",Tunisia
1675,1706,ودرويش بطريقك,"['ودرويش', 'بطريقك']","['اسم+علم', 'اسم']",Syria
1676,1707,صدقني من دونكم ما بتسوي فلسطين,"['صدقني', 'من', 'دونكم', 'ما', 'بتسوي', 'فلسطين']","['فعل+أمر', 'حرف+جر', 'اسم', 'أداة+نفي', 'فعل+مضارع', 'اسم+علم']",Oman
1677,1708,تم النشر قبل بواسطة عبد الحميد عبد العاطي,"['تم', 'النشر', 'قبل', 'بواسطة', 'عبد', 'الحميد', 'عبد', 'العاطي']","['فعل+ماضي', 'اسم', 'ظرف', 'اسم', 'اسم', 'اسم+علم', 'اسم', 'اسم+علم']",Sudan
1678,1709,أغنية خاصة بأطفال فلسطين,"['أغنية', 'خاصة', 'بأطفال', 'فلسطين']","['اسم', 'صفة', 'اسم', 'اسم+علم']",Algeria
1679,1710,يا وطني وربي جايين,"['يا', 'وطني', 'وربي', 'جايين']","['أداة+نداء', 'اسم', 'اسم', 'صفة']",Tunisia
1680,1711,إحنا أطفالك مش خايفين,"['إحنا', 'أطفالك', 'مش', 'خايفين']","['ضمير', 'اسم', 'أداة+نفي', 'صفة']",Egypt
1681,1712,بدنا أنقاوم ومش حنساوم,"['بدنا', 'أنقاوم', 'ومش', 'حنساوم']","['فعل+مضارع', 'فعل+مضارع', 'أداة+نفي', 'فعل+مضارع']",Syria
1682,1713,عتراب مجدك يا فلسطين,"['عتراب', 'مجدك', 'يا', 'فلسطين']","['اسم', 'اسم', 'أداة+نداء', 'اسم+علم']",Lebanon
1683,1714,يا أولاد بلدي يالله نقوم,"['يا', 'أولاد', 'بلدي', 'يالله', 'نقوم']","['أداة+نداء', 'اسم', 'اسم', 'اسم', 'فعل+مضارع']",Libya
1684,1715,نسهر نحلم ما في نوم,"['نسهر', 'نحلم', 'ما', 'في', 'نوم']","['فعل+مضارع', 'فعل+مضارع', 'أداة+نفي', 'حرف+جر', 'اسم']",Palestine
1685,1716,نلعب نمرح ننسى هموم,"['نلعب', 'نمرح', 'ننسى', 'هموم']","['فعل+مضارع', 'فعل+مضارع', 'فعل+مضارع', 'اسم']",Tunisia
1686,1717,ونذكر الله دايما دوم,"['ونذكر', 'الله', 'دايما', 'دوم']","['فعل+مضارع', 'اسم+علم', 'صفة', 'اسم']",Tunisia
1687,1718,نبني مدارس تبني أجيال,"['نبني', 'مدارس', 'تبني', 'أجيال']","['فعل+مضارع', 'اسم', 'فعل+مضارع', 'اسم']",Yemen
1688,1719,نرسم للغازي الزوال,"['نرسم', 'للغازي', 'الزوال']","['فعل+مضارع', 'صفة', 'اسم']",Tunisia
1689,1720,أحنا أطفالك لنا أمال,"['أحنا', 'أطفالك', 'لنا', 'أمال']","['ضمير', 'اسم', 'حرف+جر', 'اسم']",Morocco
1690,1721,ولازم بكرة نبقى رجال,"['ولازم', 'بكرة', 'نبقى', 'رجال']","['صفة', 'اسم', 'فعل+مضارع', 'اسم']",Egypt
1691,1722,يا وطني وربي جايين,"['يا', 'وطني', 'وربي', 'جايين']","['أداة+نداء', 'اسم', 'اسم', 'صفة']",Tunisia
1692,1723,إحنا أطفالك مش خايفين,"['إحنا', 'أطفالك', 'مش', 'خايفين']","['ضمير', 'اسم', 'أداة+نفي', 'صفة']",Egypt
1693,1724,تم النشر قبل بواسطة عبد الحميد عبد العاطي,"['تم', 'النشر', 'قبل', 'بواسطة', 'عبد', 'الحميد', 'عبد', 'العاطي']","['فعل+ماضي', 'اسم', 'ظرف', 'اسم', 'اسم', 'اسم+علم', 'اسم', 'اسم+علم']",Sudan
1694,1725,الغريب أني غريب في طني,"['الغريب', 'أني', 'غريب', 'في', 'طني']","['اسم', 'أداة+ربط', 'صفة', 'حرف+جر', 'اسم']",Sudan
1695,1726,مبارح حكومة وعلم,"['مبارح', 'حكومة', 'وعلم']","['اسم', 'اسم', 'اسم']",Syria
1696,1727,واليوم حكومتين وعلمين,"['واليوم', 'حكومتين', 'وعلمين']","['اسم', 'اسم', 'اسم']",Yemen
1697,1728,وبكره . . يا خوفي ننسى الاسم,"['وبكره', '.', '.', 'يا', 'خوفي', 'ننسى', 'الاسم']","['اسم', 'علامة+ترقيم', 'علامة+ترقيم', 'أداة+نداء', 'اسم', 'فعل+مضارع', 'اسم']",Iraq
1698,1729,ننسى . . ما إحنا نسينا,"['ننسى', '.', '.', 'ما', 'إحنا', 'نسينا']","['فعل+مضارع', 'علامة+ترقيم', 'علامة+ترقيم', 'أداة+نفي', 'ضمير', 'فعل+ماضي']",Egypt
1699,1730,القضية والقدس والعودة مضينا,"['القضية', 'والقدس', 'والعودة', 'مضينا']","['اسم', 'اسم', 'اسم', 'فعل+ماضي']",Iraq
1700,1731,تاريخ بالذل شمعناه بأيدنا,"['تاريخ', 'بالذل', 'شمعناه', 'بأيدنا']","['اسم', 'اسم', 'فعل+ماضي', 'اسم']",Tunisia
1701,1732,"ولطمنا و ما تكلمنا , وضمينا","['ولطمنا', 'و', 'ما', 'تكلمنا', ',', 'وضمينا']","['فعل+ماضي', 'عطف', 'أداة+نفي', 'فعل+ماضي', 'علامة+ترقيم', 'فعل+ماضي']",Saudi Arabia
1702,1733,ببيوتنا كل جرح فينا,"['ببيوتنا', 'كل', 'جرح', 'فينا']","['اسم', 'اسم+كم', 'اسم', 'حرف+جر']",Iraq
1703,1734,ولسا بنادي عجيوش,"['ولسا', 'بنادي', 'عجيوش']","['ظرف', 'فعل+مضارع', 'اسم']",Syria
1704,1735,ترهلوا وصار إلها كروش,"['ترهلوا', 'وصار', 'إلها', 'كروش']","['فعل+ماضي', 'فعل+ماضي', 'حرف+جر', 'اسم']",Syria
1705,1736,ولسا الأمل مدرينا,"['ولسا', 'الأمل', 'مدرينا']","['ظرف', 'اسم', 'صفة']",Saudi Arabia
1706,1737,المهم النادي والنادي,"['المهم', 'النادي', 'والنادي']","['اسم', 'اسم', 'اسم']",Morocco
1707,1738,ومش مهم مين اللي بعادي,"['ومش', 'مهم', 'مين', 'اللي', 'بعادي']","['أداة+نفي', 'صفة', 'اسم+موصول', 'اسم+موصول', 'فعل+مضارع']",Egypt
1708,1739,المهم بدنا اللي يطعمينا,"['المهم', 'بدنا', 'اللي', 'يطعمينا']","['اسم', 'فعل+مضارع', 'اسم+موصول', 'فعل+مضارع']",Syria
1709,1740,محتل . . مختل ما كله بدفع,"['محتل', '.', '.', 'مختل', 'ما', 'كله', 'بدفع']","['صفة', 'علامة+ترقيم', 'علامة+ترقيم', 'صفة', 'أداة+نفي', 'اسم+كم', 'فعل+مضارع']",Syria
1710,1741,أصل الانبطاح صار مشلح,"['أصل', 'الانبطاح', 'صار', 'مشلح']","['اسم', 'اسم', 'فعل+ماضي', 'صفة']",Sudan
1711,1742,أعطني شويا بعطيك عنيا,"['أعطني', 'شويا', 'بعطيك', 'عنيا']","['فعل+أمر', 'اسم', 'فعل+مضارع', 'اسم']",Tunisia
1712,1743,وأعطني كثير . . بجمعلك طراطير,"['وأعطني', 'كثير', '.', '.', 'بجمعلك', 'طراطير']","['فعل+أمر', 'صفة', 'علامة+ترقيم', 'علامة+ترقيم', 'فعل+مضارع', 'صفة']",Jordan
1713,1744,ولما بتزيد بخلفلك عربيد,"['ولما', 'بتزيد', 'بخلفلك', 'عربيد']","['أداة+ربط', 'فعل+مضارع', 'فعل+مضارع', 'صفة']",Egypt
1714,1745,بكون مثلي وبنقلب عليا,"['بكون', 'مثلي', 'وبنقلب', 'عليا']","['فعل+مضارع', 'اسم', 'فعل+مضارع', 'حرف+جر']",Oman
1715,1746,هذا مبدأ الأمة العربية,"['هذا', 'مبدأ', 'الأمة', 'العربية']","['ضمير+اشارة', 'اسم', 'اسم', 'صفة']",Tunisia
1716,1747,انقلاب . . وأحزاب . . وخطة تجهيلية,"['انقلاب', '.', '.', 'وأحزاب', '.', '.', 'وخطة', 'تجهيلية']","['اسم', 'علامة+ترقيم', 'علامة+ترقيم', 'اسم', 'علامة+ترقيم', 'علامة+ترقيم', 'اسم', 'اسم']",Iraq
